MID,IOS_score,IOS_group,word_vec_avg_self,word_vec_avg_target,_merge,euclidean_distance,manhattan_distance,cosine_similarity
537.0,7.0,HighIOS,"[ 0.07963761  0.01659778  0.07714245  0.0117491   0.03992452  0.06010043
 -0.05403728  0.05072965 -0.07221501 -0.09274127  0.10134397 -0.07647741
 -0.04455215  0.04087076  0.03538753  0.07952753 -0.05622039 -0.08447023
 -0.024562    0.06078267  0.0898323   0.14495447 -0.0196059   0.05294614
  0.04014637 -0.03293262  0.03570773 -0.02988734  0.06705411  0.09646397
  0.08258711 -0.01477133 -0.00624973  0.00183    -0.0053404   0.03573671
  0.03699114  0.10979109  0.10693778 -0.07909968  0.00918349  0.08773552
  0.06987487  0.07466634  0.03592227 -0.06585224  0.05475065  0.10084879
  0.04188297 -0.0038897 ]","[ 0.07470633  0.04484702  0.0908886   0.00336352  0.03996287  0.06775833
 -0.03580889  0.08618964 -0.08887219 -0.09359504  0.0881218  -0.02839734
 -0.03269424  0.04969087 -0.02490896  0.09476785 -0.02094303 -0.0787151
 -0.06802724  0.03068249  0.09585594  0.1569045   0.04653153  0.03166597
  0.05340357 -0.03761559  0.04506892 -0.04831231  0.12357115  0.06003341
  0.10612451  0.01480786 -0.00094655 -0.0149682  -0.02778594  0.08290706
 -0.0412406   0.09896558  0.11876631 -0.06334806  0.04773334  0.07168835
  0.01930995  0.11826099  0.07817868 -0.06536607  0.04420943  0.10923872
  0.02976585 -0.04788284]",both,0.2124854942790882,1.1783998124301434,0.902
540.0,5.0,HighIOS,"[ 0.03339489  0.02327083  0.06266605  0.05696552  0.05575274  0.05217111
  0.04908226  0.19494605 -0.15166956 -0.04543019 -0.0714358  -0.00883182
 -0.07476822  0.10466057  0.0027654   0.02049564 -0.04337917 -0.05432984
 -0.20559208 -0.03751446  0.0645321   0.25231588  0.08743391  0.00503
 -0.01253834 -0.02506497  0.08579434 -0.1287971   0.09592515  0.16116726
  0.00311976 -0.0784452  -0.08072364  0.09028232  0.03076322 -0.01171447
  0.17942758  0.07147439  0.1328757  -0.07676601 -0.0540911   0.0457929
 -0.06982201  0.09121239  0.03954651  0.07424023 -0.04514977  0.04342346
 -0.04652641 -0.08240667]","[ 0.1439602   0.0291642   0.0814237   0.04077006  0.04874969  0.02995863
 -0.085432    0.11970164 -0.09882967 -0.10450906  0.10085519 -0.09293085
 -0.02709076  0.05103464 -0.04484746  0.08642952 -0.05343664 -0.08267038
 -0.08762167  0.07382755  0.138446    0.10082271 -0.0865235   0.05457047
  0.0460364  -0.03724949  0.07329743 -0.04945455  0.00950545  0.07044366
  0.1185174  -0.00213092 -0.02387009  0.00968888 -0.0508293   0.05369075
 -0.00173522  0.11443175  0.16380093 -0.121986   -0.03565079  0.05421048
  0.11233585  0.10171273  0.11227815 -0.07475347  0.04402293  0.1424735
  0.00317833  0.04426207]",both,0.6172447781572117,3.612161986529827,0.486
544.0,1.0,LowIOS,"[ 0.07723972  0.02563581  0.08227947  0.00879176  0.0385858   0.06592456
 -0.06209705  0.03976862 -0.09908193 -0.08498392  0.11491139 -0.06023044
 -0.05026937  0.02675222 -0.00996955  0.06530412 -0.02339191 -0.07524361
 -0.058455    0.07600626  0.10415439  0.12666875 -0.02132539  0.02364226
  0.07254715 -0.00840051  0.05607374 -0.04731533  0.04978295  0.0492397
  0.0733319  -0.00953444 -0.01651318  0.07044477 -0.02370852  0.0883485
  0.00752487  0.10654913  0.08384708 -0.08142887  0.02820622  0.07585356
  0.02683126  0.10407517  0.09049195 -0.04996215  0.04998456  0.10432607
 -0.01861418 -0.00392416]","[ 0.1169419   0.00641772  0.03973281  0.02499399  0.0367162   0.03290245
 -0.05240226  0.07177667 -0.07241367 -0.11077062  0.11474264 -0.04078114
  0.00767959  0.05859143 -0.03953004  0.06218005 -0.00802876 -0.08277185
 -0.07421051  0.04029819  0.11881728  0.07355215 -0.0309715   0.04067497
  0.07384434 -0.03506159  0.02924624 -0.02829776  0.07012306  0.0493346
  0.06096583 -0.00452248 -0.07480996  0.05441268  0.00419772  0.03090987
  0.01523274  0.09635225  0.03491038 -0.0383032  -0.02349402  0.08415762
  0.02753905  0.07944759  0.09931321 -0.00457929 -0.01658517  0.12261006
 -0.01921587 -0.02763022]",both,0.20935094135832719,1.1875852583907545,0.892
549.0,5.0,HighIOS,"[ 0.06667876  0.03170187  0.1403664   0.04959631 -0.00521256  0.07003839
 -0.10506824  0.05633795 -0.01017249 -0.08384906  0.03884024 -0.0228145
 -0.01817813  0.00713141 -0.01789581  0.04597991 -0.0411388  -0.10751483
 -0.13536073  0.07676449  0.07599208  0.04240485 -0.031147   -0.00831419
  0.08414567  0.02424769  0.06331558 -0.03047049 -0.00976642  0.03990055
  0.08948401 -0.02889982 -0.01994592  0.02270508 -0.04970805  0.04683311
  0.01115849  0.1368482   0.04952781 -0.06130311 -0.05660188  0.08514438
  0.00510957  0.05981489  0.08263878 -0.07940642  0.09631391  0.09091819
  0.0729076   0.0596697 ]","[ 0.09994952  0.00112977  0.05627688 -0.03653855  0.05602863  0.07667372
 -0.08001067  0.07126015 -0.02825524 -0.11868109  0.05548889 -0.05696111
  0.00725334  0.03779698 -0.03422125  0.01804006 -0.00872405 -0.099966
 -0.00462572  0.02474369  0.10793371  0.11266851  0.0517024   0.06086676
  0.03362711  0.0112298   0.04618864 -0.02883492  0.05980036  0.04548741
  0.07045263 -0.04871748 -0.09792131 -0.04384379 -0.0278744   0.02385199
  0.03183359  0.13456805  0.04653785 -0.06253935 -0.00792609  0.11149846
  0.08693627  0.07533037  0.03335903 -0.06058223  0.03616122  0.1371686
  0.03049548 -0.04832417]",both,0.34337959810951346,1.933058137074113,0.72
550.0,2.0,LowIOS,"[ 0.047068   -0.01724082  0.06479076  0.0440847   0.08204889  0.07612564
 -0.06465745  0.07628171 -0.07166213 -0.01483888  0.04623315 -0.10309911
 -0.02134913  0.08889809  0.03982412  0.08254127 -0.00142971 -0.10647665
 -0.02809806 -0.01291654  0.1143937   0.07728164 -0.05358722  0.07144193
  0.06889213 -0.04284131  0.07303917  0.03756305  0.05910758  0.06390986
  0.08701602  0.02835421  0.00777465  0.02982092 -0.1068819   0.0345216
  0.11046366  0.02690502  0.09003539 -0.0889539   0.05838562  0.10535967
  0.0346723   0.02488827  0.06646813 -0.01299861  0.05900949  0.0957914
  0.0216441  -0.06547926]","[-3.9425236e-03  5.5938989e-02  1.0073845e-01  8.1642129e-04
 -1.1783176e-02  2.0922075e-01  9.5299594e-02  2.8470522e-02
  1.4671917e-03 -1.1058105e-01  9.1696426e-02 -1.9984756e-02
 -7.0018001e-02  2.0067509e-01  1.2543602e-02  1.4557017e-01
  8.3806448e-02 -5.5822667e-02 -5.6504037e-02  3.7829098e-04
  9.9611588e-02  8.6557209e-02 -1.1751693e-01  4.7704645e-02
  5.5451650e-02 -6.3349329e-02 -2.1509510e-02  7.5254984e-02
  7.6500282e-02  9.2891566e-02  3.1682741e-02  3.7053470e-02
  3.7716094e-03  7.3452935e-02 -2.9225826e-02  2.5370788e-02
 -5.0402973e-02  1.5634976e-01 -7.6910638e-04 -1.0572396e-01
  1.5408086e-02  3.2784134e-02 -1.9931952e-02  9.2362605e-02
  1.2279302e-04 -1.2913828e-03 -2.9796271e-02  7.3683396e-02
  8.1337266e-02 -9.7496137e-02]",both,0.48056043572663637,2.8028537249192595,0.57
551.0,4.0,NA,"[ 0.05739207  0.04959749  0.07702125  0.04347458 -0.00883803 -0.01322737
 -0.12740375 -0.06133384 -0.07519118 -0.10255197  0.12859087 -0.06526244
 -0.05379313  0.09830032  0.05312563 -0.01202761 -0.08166012 -0.07075699
  0.00662953  0.04152531  0.13316253  0.11486436 -0.04913522  0.01115563
  0.02349278  0.05699604  0.03690465  0.0277779   0.11345071  0.04736514
  0.06398363  0.00135318 -0.00837487 -0.0344623  -0.06950257  0.0699009
 -0.0277996   0.17595492 -0.01178784 -0.08249572  0.06097948  0.08791339
  0.05752681  0.11433543  0.02296147  0.00041625 -0.0130826   0.15413396
  0.01330639 -0.02814503]","[ 0.05271896  0.03722642  0.10390808 -0.08761631 -0.04181567  0.10781875
 -0.11123864  0.06483414 -0.11743259 -0.14396428  0.08857345  0.03089131
  0.00858038  0.0598264  -0.04351212  0.04333777 -0.00673661 -0.05919892
 -0.04255082  0.0501812   0.20221286  0.07104243 -0.02097705  0.05547268
  0.03028554  0.01311178  0.0247221   0.0827079   0.1406767   0.03110411
  0.03105946  0.05183559 -0.00681644  0.04164518 -0.06302937 -0.01625564
 -0.0686952   0.10013447  0.11235185 -0.14820181 -0.07311881  0.0430337
 -0.03959426  0.04940322  0.08230221  0.01672091 -0.00715988  0.15402362
  0.05861659 -0.03932225]",both,0.4354756987241588,2.4744573067873716,0.661
552.0,1.0,LowIOS,"[ 0.02666803  0.0266421   0.16925237  0.01738846  0.08242901  0.12587644
 -0.07660274  0.03893545 -0.12433276 -0.06630902  0.05703133 -0.03879004
 -0.08322464  0.01324761  0.01012073  0.04674446 -0.07362666 -0.04746063
 -0.01980185  0.11375517  0.13954121  0.15712766  0.01012147  0.0012526
  0.09513996 -0.03840358  0.06264545 -0.06945246  0.06983861  0.07317831
  0.08010053 -0.02367915 -0.02803465  0.07396261  0.03682713 -0.00186825
  0.05658967  0.12406397  0.11155006 -0.02151725 -0.10335106  0.04089351
  0.01673266  0.02420877  0.0722081  -0.03942022  0.09241123  0.11455925
  0.03638251  0.05908291]","[ 0.0368263   0.02506858  0.10003297  0.0326835   0.07025928  0.07624244
 -0.06176033  0.00189362 -0.02434017 -0.0402648   0.06908107 -0.06194028
 -0.05282793  0.008008   -0.0191593   0.05130659 -0.09857948 -0.01663735
 -0.03155651  0.05306231  0.08188105  0.11194566 -0.06862966  0.00511307
  0.02926712  0.00376384  0.08181845 -0.0259942  -0.01143371  0.07808299
  0.0752889  -0.03338119 -0.0572597   0.05002679  0.03645575 -0.03033897
  0.14065646  0.11152887  0.02103811 -0.08329882 -0.03577758  0.08606216
  0.03427501  0.03812529  0.04741002 -0.00199485  0.03861765  0.09313712
 -0.01194723  0.06226559]",both,0.30151816991067953,1.689739997498691,0.823
553.0,2.0,LowIOS,"[ 0.07105523 -0.00513771 -0.07755816  0.00391671 -0.04249397 -0.04341687
 -0.1772633  -0.09821192 -0.05480658 -0.07462762  0.10025854 -0.02238358
 -0.1098767   0.03880019  0.00162995 -0.02674688  0.06757594 -0.13252369
 -0.03764473  0.05941858  0.13729693  0.1545514   0.04370886  0.14880888
  0.00822027 -0.14007656 -0.01577567  0.12730183  0.12216666  0.17582245
  0.11973599  0.0279056   0.01364287 -0.07170967 -0.12103167  0.09748688
 -0.01312636  0.08591407 -0.11301441 -0.08315298  0.0467502   0.10044893
  0.10235854  0.10791371 -0.03444763 -0.02607044  0.04242472  0.08429792
  0.11460774 -0.11325869]","[ 0.16085029 -0.06505702  0.01293658  0.03002819  0.03763706  0.03554317
 -0.18306099 -0.05653878  0.00524237 -0.04284513  0.11865865 -0.09245733
 -0.03647383  0.07271031  0.03120902  0.04928551 -0.03660762 -0.14087048
  0.00061211  0.06564645  0.12824589  0.09250452  0.01440764  0.03777746
  0.03198386  0.01538245  0.0392716   0.00096993 -0.0723273   0.01205927
  0.01716835 -0.00455975 -0.05871502  0.04475744  0.00348056  0.02494592
  0.06580381  0.22072813  0.06529249 -0.01767088  0.00798486  0.08668374
 -0.01871312  0.01382122  0.1948369   0.03779078  0.06524404  0.13452196
 -0.0149473   0.04559163]",both,0.6591378888678902,3.854150330647826,0.392
554.0,3.0,LowIOS,"[ 0.06806494  0.04137076  0.1288797  -0.00254556  0.01075003  0.01370932
 -0.05949594 -0.01401283 -0.05741685 -0.08218584  0.10789361  0.00826922
 -0.00043191  0.00253675 -0.08312661  0.06207954 -0.01377271 -0.02498796
 -0.11879383  0.07390259  0.03649646  0.11439135 -0.02399156  0.01223639
  0.04248822 -0.05464501  0.03624172 -0.05911015  0.04731747  0.11364279
  0.03849972 -0.03591128 -0.06548934 -0.01791307  0.01087744  0.12048467
 -0.00467632  0.15708867  0.08895957 -0.09159904  0.08920682  0.1363199
 -0.02110679  0.06843822  0.06945927 -0.00674759  0.01323798  0.06091747
 -0.02436658 -0.05216523]","[ 0.17126143 -0.0095677   0.09133575  0.02881357  0.00245613  0.01454018
 -0.07204245  0.00116548 -0.04285807 -0.07675023  0.16885051 -0.06449053
  0.05696182  0.05498992 -0.0289799   0.07270362 -0.00322467 -0.06608168
 -0.1374713   0.06351449  0.08625387  0.07768183  0.02808655  0.06760233
  0.06178821 -0.07258663  0.06414911  0.02632296  0.06788903  0.12950642
  0.00856909 -0.05905327 -0.10604155  0.0101324   0.02357903  0.09121052
  0.01175567  0.15676674  0.03427161 -0.0849698   0.06396589  0.16442053
 -0.04129364  0.10712946  0.07996371  0.00843714 -0.0200528   0.13521051
  0.01620185 -0.06949188]",both,0.2759923823258021,1.5949568320065737,0.869
555.0,5.0,HighIOS,"[ 0.0607265  -0.03385859  0.1087587   0.02151348  0.03184497  0.05918709
 -0.07491273 -0.03037732 -0.06107575 -0.086355    0.12497262 -0.13409016
 -0.0556356   0.03021027  0.03538684  0.07962723 -0.07680901 -0.07283655
 -0.01910243  0.08665621  0.11874779  0.1245826   0.03741767  0.03732191
  0.03458879  0.03449914  0.09937567 -0.03045761  0.02708805  0.0629843
  0.09626094 -0.04014481 -0.0128388   0.02731089 -0.03339525  0.04419054
  0.08204     0.14853966  0.09820574 -0.12257695  0.0114437   0.11874563
  0.0686442   0.07836749  0.07554363 -0.04440482  0.08843707  0.13484895
  0.03240021  0.0525795 ]","[ 0.08074947  0.00155702  0.15186894  0.02432108  0.0171063   0.06169521
 -0.01776567  0.04211479 -0.10727642 -0.10640658  0.11678882 -0.07167655
 -0.01169999  0.05982705 -0.0386628   0.08240304 -0.08837188 -0.07794576
 -0.04078277  0.063799    0.09768276  0.11081521 -0.00844331  0.01086063
  0.05676233 -0.02838902  0.0953172  -0.04135198  0.09105616  0.0708943
  0.10241184 -0.04509683 -0.04794725 -0.00026571 -0.00737783  0.1115432
  0.03416461  0.13398546  0.09204644 -0.09110316  0.04808244  0.10477089
  0.03539501  0.09421507  0.04533225 -0.06618386  0.03675172  0.12061521
  0.04886407  0.03956214]",both,0.24245774300827444,1.3900485131889582,0.895
557.0,5.0,HighIOS,"[ 0.10353558 -0.04926373  0.09170012 -0.02048846 -0.0025118   0.05079541
 -0.02897221  0.0033394  -0.09025206 -0.13742025  0.19427536 -0.11864594
  0.01294746  0.0588794   0.01570863  0.12140825 -0.02430491 -0.08376367
 -0.0591282   0.0510972   0.12759234  0.15632702  0.03182311  0.06061108
 -0.05736195 -0.01651269  0.10345183 -0.00981705  0.06718893  0.05024485
  0.08106954 -0.02858076 -0.04952373  0.01925764 -0.03273357  0.1226261
 -0.01566677  0.16353945  0.05728006 -0.1032671   0.08659048  0.1422474
  0.03926899  0.1181099   0.11660777 -0.02139407  0.01040981  0.19202696
  0.07148783 -0.02383799]","[ 0.09782309 -0.00228384  0.02752931  0.02979345  0.06827062  0.04924821
 -0.06349079  0.04849302 -0.0390161  -0.05631086  0.06576908 -0.04807502
 -0.05830013  0.06469934  0.04107941  0.07445912 -0.03523169 -0.05389275
 -0.12644339  0.05549436  0.0170858   0.11371675  0.00542637 -0.03081731
  0.05578483 -0.06584189  0.02153348 -0.03446282  0.04157192  0.07003811
  0.04881202 -0.05572595  0.00257378  0.0788455   0.03037975  0.0540624
  0.09916318  0.16714256  0.12708928 -0.04281349 -0.05123387  0.13052723
  0.01234425  0.10279507  0.10434162 -0.01219144  0.0018474   0.08769649
  0.05367186  0.05955534]",both,0.430166228174517,2.476675351150334,0.712
560.0,1.0,LowIOS,"[ 0.06521686 -0.02705625  0.09988876  0.02636326 -0.01172129  0.03531598
 -0.06979662  0.00699717 -0.01638568 -0.10777176  0.12831146 -0.03824401
 -0.08133453  0.04402601  0.0562606   0.12286871 -0.04462847 -0.11086708
 -0.06532275  0.06669152  0.05538699  0.09187502 -0.03367237  0.001737
  0.09336262 -0.02449364  0.05292927  0.01893932  0.05672311  0.07895175
  0.13320397 -0.03295113  0.01995551  0.03552766  0.00581491  0.08380187
  0.05048176  0.0884623   0.09691105 -0.09250122  0.04395141  0.10141566
  0.04435549  0.08295932  0.03390178 -0.06578483  0.07097462  0.06762854
 -0.03463699 -0.02994696]","[ 0.06998075 -0.04073569  0.06711828  0.01514643  0.03367364  0.02080175
 -0.10087889  0.05332968 -0.10000236 -0.11075341  0.10991874 -0.07968627
 -0.02553941  0.02652343 -0.03253233  0.08527471 -0.02385429 -0.07733489
 -0.08413628  0.06812267  0.1103803   0.18812242  0.00451903  0.04479692
  0.02490506 -0.05054494  0.0944314  -0.02043955  0.10967784  0.08553328
  0.09077875 -0.03717262 -0.03833751  0.00512174 -0.00416192  0.1144646
  0.02557668  0.17017227  0.11814822 -0.09291702  0.0164108   0.13962945
  0.03130756  0.10031547  0.09764168 -0.00984578  0.01142267  0.17734797
  0.03209197 -0.01496651]",both,0.32037092315731946,1.8589131785556674,0.827
563.0,5.0,HighIOS,"[ 0.04235388 -0.02775761  0.15432644  0.02263857  0.08598611  0.08525542
 -0.05657178 -0.04167232 -0.10684677 -0.11523113  0.15201029 -0.05492521
 -0.04401749  0.07472969 -0.02776384  0.06073099 -0.03107251 -0.04576424
 -0.03393412  0.08056688  0.12858772  0.1296198   0.08716353  0.0213943
  0.07134508 -0.00068017  0.15453403 -0.00757717  0.08460239  0.05720869
  0.1131835  -0.07876694 -0.08594162  0.03483916 -0.02971523  0.04872579
 -0.00974306  0.106433    0.0695577  -0.06976507  0.00456191  0.08958956
  0.02966332  0.09507952  0.07499383 -0.05259793  0.04724123  0.15584448
  0.01653459 -0.05789747]","[ 0.07957362  0.04768125  0.11799753 -0.01959047  0.07408662  0.07064505
 -0.08508316  0.06516936 -0.03780958 -0.1275621   0.10713702 -0.12322489
 -0.09190877  0.1182038  -0.05579392  0.07751843 -0.00296455 -0.03021079
 -0.02931372  0.04350436  0.09595434  0.17800012  0.02701039  0.09189223
 -0.04009345  0.02341548  0.03641895 -0.00407673  0.11787324  0.06830718
  0.05548228  0.02215815  0.02900778 -0.03152613 -0.01691028  0.05009886
  0.02286345  0.17183454  0.09711193 -0.09321981  0.00346356  0.14278993
  0.04846328  0.12690929  0.08524705 -0.0570947  -0.01371891  0.09965089
  0.02758572  0.0103263 ]",both,0.3689803333773946,2.101574730593711,0.781
564.0,4.0,NA,"[ 0.13335966 -0.00479283  0.07380809  0.01499969  0.05273442  0.03157184
 -0.05149742  0.03097241 -0.07899004 -0.10371089  0.09153415 -0.07706457
 -0.01041275  0.09186988  0.01017051  0.06903149 -0.02765926 -0.08751708
 -0.05221414  0.04294849  0.10467443  0.14034683 -0.0258665   0.04525609
  0.06856415 -0.03101704  0.05151028 -0.03061284  0.02543649  0.08148339
  0.05275497 -0.01685942 -0.03256955  0.01952952 -0.00423438  0.01623313
  0.05231835  0.10447191  0.09471303 -0.06997379  0.02671056  0.0606482
  0.03356884  0.08183634  0.11086826 -0.00136723  0.00680204  0.11090709
  0.04412293  0.00399321]","[ 0.06198164 -0.01390112  0.13736509 -0.00566081  0.02022091  0.10682789
 -0.05832031  0.03015979 -0.0884667  -0.08274116  0.10175449 -0.07091492
 -0.0429354   0.0435336  -0.03732488  0.10855103 -0.05313689 -0.10146729
 -0.0420859   0.04136834  0.11195043  0.10802194 -0.00554162  0.05915134
  0.04974988 -0.03356007  0.10988736 -0.03627572  0.03682919  0.10802571
  0.11662897 -0.01043709 -0.0557483   0.03550731 -0.00041877  0.07092293
  0.04321904  0.09168188  0.08847005 -0.07473319 -0.01583219  0.08556054
  0.0646481   0.08341665  0.07059547 -0.03874959  0.03033813  0.1493722
  0.0275808   0.01852493]",both,0.22078674489460795,1.2147834706120193,0.899
565.0,1.0,LowIOS,"[ 0.11917134  0.03819622  0.08571067  0.02517731  0.04140856  0.04577966
 -0.09191347  0.05309739 -0.01872014 -0.10645298  0.10005611 -0.06974167
 -0.05288058  0.0646772   0.03305648  0.09668126 -0.02442917 -0.0798357
 -0.04299392  0.08083548  0.07473515  0.0930378  -0.01557065  0.0501245
  0.06946794 -0.0364472   0.03237083 -0.02334712  0.03651651  0.06571078
  0.06821922  0.02146185 -0.01852931  0.02546055 -0.00309237  0.05897954
  0.04143753  0.10372239  0.07282697 -0.06371114  0.02087189  0.09182621
  0.0470023   0.10339057  0.08353636 -0.05917905  0.05022238  0.09562168
  0.00738116  0.03447932]","[ 0.10177092  0.0365512   0.07697424  0.01194761  0.02863288  0.04478624
 -0.03592923  0.04957537 -0.08410697 -0.0772268   0.08632478 -0.0673596
 -0.03138947  0.01580182  0.03584696  0.0860479  -0.02914733 -0.084888
 -0.07073865  0.05410529  0.0583396   0.11340488 -0.04989201  0.03289089
  0.05032729 -0.03943701  0.02920763 -0.06782666  0.02663793  0.09558902
  0.07108621 -0.02793675 -0.00236069  0.01458379  0.02013086  0.06839976
  0.04780084  0.08469475  0.12816958 -0.11056461  0.02533328  0.07574448
  0.03254512  0.07842236  0.06591956 -0.06962085  0.01837914  0.05138553
  0.02401166  0.00735429]",both,0.18395117499253974,1.0183001523837447,0.915
567.0,7.0,HighIOS,"[ 0.04447803  0.01294603  0.07060771 -0.05265264  0.06723572  0.02987842
 -0.02582122  0.13459073 -0.14771114 -0.12920769  0.06889911 -0.08373524
 -0.03743289  0.11037568  0.00464788  0.08979078 -0.06585816 -0.07885449
 -0.0590521   0.07890402  0.08546987  0.14613718  0.05207447  0.09943483
 -0.05870123 -0.05884327  0.00887949 -0.05946217  0.12081134  0.08916261
  0.02181483 -0.01347296 -0.08063323  0.01786458 -0.0333329   0.02003162
  0.04326903  0.11663573  0.12248109 -0.12121636 -0.00275403  0.11788113
  0.05329556  0.10879314  0.02837147 -0.06041634 -0.01603517  0.12398791
 -0.00733885 -0.02619164]","[ 0.07155794  0.00350779  0.07769023 -0.00608817  0.04108607  0.05155926
 -0.06492607  0.12676996 -0.07715018 -0.0735461   0.08926427 -0.03426795
 -0.041509    0.09690913 -0.02458866  0.121134   -0.02656963 -0.08018748
  0.00075794  0.0179162   0.05984481  0.13187212 -0.1014352   0.01973889
  0.02460794 -0.03150123  0.01403393 -0.04815633  0.03734308  0.12658295
  0.06252161 -0.02347378 -0.01819632  0.03336022 -0.021811    0.04222811
  0.06789219  0.12480453  0.09841184 -0.0352175  -0.02572986  0.08177839
  0.03045258  0.01640051  0.08020218 -0.01879951 -0.012789    0.0427463
  0.00031169  0.04959456]",both,0.34274970087160134,1.8825186933390796,0.783
